,alpha,beta,delta,gamma,e,f,h
0,5.3007840310763765e-27,1.3288427074404408e-27,2.3565818269226664e-27,5.911224910694261e-28,3.701733629339552e-27,0.9994837377387713,0.000516262261228681
1,5.309383999987345e-27,1.3401324676527525e-27,2.3576887513890614e-27,5.882600073801497e-28,3.686740275398942e-27,0.9994837377387713,0.000516262261228688
2,1.7019897827303855e-27,1.3368469259341585e-27,2.3530704431175785e-27,5.954731039700739e-28,3.695498918299845e-27,0.9994837377387713,0.0005162622612286697
3,1.2040762069713355e-29,1.3414273967932572e-27,2.350638931178803e-27,5.991958988317075e-28,3.910772718717766e-30,0.9994837377387713,0.0005162622612286631
4,1.1360515596224548e-27,1.3394473780497047e-27,1.1416747510540813e-27,6.065103106024887e-28,1.0147983642141227e-27,0.9994837377387713,0.0005162622612287008
5,5.012538180947739e-30,1.3343602501789986e-27,5.169856419565002e-30,5.969691816417292e-28,4.0481902081361615e-30,0.9994837377387713,0.0005162622612287372
6,1.8933258004598868e-29,7.35431644671159e-31,5.779880988155088e-30,5.982751263912698e-28,3.306087308820756e-30,0.9994837377387713,0.0005162622612286484
7,1.2460087743143131e-30,8.556790379274603e-31,6.265612065123645e-31,8.567546856773469e-31,7.921665720320933e-31,0.9994837377387713,0.000516262261228728
8,1.2460087743143131e-30,8.556790379274603e-31,6.265612065123645e-31,8.567546856773469e-31,7.921665720320933e-31,0.9994837377387713,0.000516262261228728
